 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 -0.0914686 -0.091373 -0.0912155 -0.0909989 -0.0907267 -0.0904033 -0.0900335 -0.0896224 -0.0891752 -0.0886976 -0.088195 -0.0876729 -0.0871369 -0.0865924 -0.0860449 -0.0854997 -0.0849621 -0.0844373 -0.0839304 -0.0834465 -0.0829904 -0.0825669 -0.0821805 -0.0818356 -0.081536 -0.0812855 -0.0810872 -0.0809436 -0.0808568 0
 0 -0.0937347 -0.0935804 -0.0933292 -0.0929894 -0.0925702 -0.0920816 -0.0915329 -0.0909333 -0.0902916 -0.0896156 -0.0889128 -0.0881901 -0.0874542 -0.0867113 -0.0859673 -0.085228 -0.0844993 -0.083787 -0.0830969 -0.0824351 -0.0818075 -0.0812205 -0.0806804 -0.0801938 -0.079767 -0.0794064 -0.079118 -0.0789074 -0.0787792 0
 0 -0.0985728 -0.0982103 -0.0976589 -0.0969617 -0.0961529 -0.0952597 -0.0943034 -0.0933005 -0.0922637 -0.091203 -0.0901262 -0.0890395 -0.0879482 -0.086857 -0.0857701 -0.0846921 -0.0836273 -0.0825809 -0.0815583 -0.0805658 -0.0796105 -0.0787007 -0.0778455 -0.0770556 -0.0763428 -0.0757208 -0.075205 -0.0748128 -0.074564 0
 0 -0.109452 -0.107562 -0.105637 -0.103722 -0.101844 -0.100016 -0.0982396 -0.0965141 -0.0948344 -0.0931939 -0.0915858 -0.0900035 -0.0884407 -0.0868922 -0.085354 -0.0838231 -0.082298 -0.0807787 -0.0792667 -0.077765 -0.0762786 -0.074814 -0.0733801 -0.0719875 -0.0706492 -0.0693811 -0.0682017 -0.0671332 -0.066202 0
 0 -0.130707 -0.125016 -0.120275 -0.116265 -0.112817 -0.109803 -0.10712 -0.104689 -0.102447 -0.100341 -0.0983317 -0.0963827 -0.0944657 -0.0925566 -0.0906351 -0.0886843 -0.0866902 -0.084641 -0.0825277 -0.0803434 -0.0780834 -0.0757449 -0.0733273 -0.0708315 -0.0682599 -0.0656162 -0.0629042 -0.0601277 -0.0572892 0
 0 -0.10525 -0.106235 -0.106502 -0.106272 -0.105698 -0.104884 -0.1039 -0.10279 -0.101584 -0.100294 -0.0989285 -0.0974859 -0.0959617 -0.0943482 -0.0926357 -0.0908132 -0.0888694 -0.086793 -0.0845731 -0.0821998 -0.0796643 -0.0769595 -0.0740798 -0.0710216 -0.0677831 -0.0643637 -0.0607641 -0.0569844 -0.0530233 0
 0 -0.068757 -0.0731214 -0.0770442 -0.0805137 -0.0835407 -0.0861481 -0.0883647 -0.0902201 -0.0917424 -0.0929566 -0.0938833 -0.0945389 -0.0949347 -0.0950779 -0.0949712 -0.0946132 -0.0939993 -0.093122 -0.0919714 -0.0905365 -0.0888057 -0.0867682 -0.0844156 -0.081743 -0.0787511 -0.0754478 -0.0718502 -0.0679856 -0.0638916 0
 0 -0.047662 -0.0520516 -0.0563404 -0.0605015 -0.0645133 -0.0683599 -0.0720308 -0.0755194 -0.0788228 -0.0819405 -0.0848731 -0.0876216 -0.0901866 -0.092567 -0.0947593 -0.0967567 -0.0985482 -0.100118 -0.101443 -0.102494 -0.103234 -0.103618 -0.10359 -0.103086 -0.102036 -0.100364 -0.0979934 -0.0948595 -0.0909225 0
 0 -0.036213 -0.0403096 -0.0444271 -0.0485428 -0.0526367 -0.0566916 -0.0606943 -0.0646351 -0.068508 -0.072311 -0.0760452 -0.0797153 -0.0833287 -0.0868958 -0.0904295 -0.0939445 -0.0974575 -0.100986 -0.104548 -0.10816 -0.111838 -0.115592 -0.119425 -0.123329 -0.127275 -0.131207 -0.135027 -0.138575 -0.141598 0
 0 -0.0329882 -0.0370326 -0.0411243 -0.0452418 -0.0493648 -0.0534743 -0.0575542 -0.0615915 -0.0655768 -0.069505 -0.0733748 -0.0771897 -0.0809574 -0.0846903 -0.0884058 -0.0921265 -0.0958808 -0.0997036 -0.103637 -0.107733 -0.112054 -0.116675 -0.121689 -0.12721 -0.133378 -0.140366 -0.148391 -0.157726 -0.168711 0
 0 -0.039666 -0.0439551 -0.0482423 -0.0525007 -0.0567061 -0.0608378 -0.064879 -0.068817 -0.0726432 -0.0763526 -0.0799436 -0.0834175 -0.0867776 -0.0900287 -0.0931764 -0.0962262 -0.099182 -0.102046 -0.104814 -0.10748 -0.110025 -0.112421 -0.114624 -0.116569 -0.118164 -0.119283 -0.119754 -0.11935 -0.117773 0
 0 -0.0547252 -0.0594372 -0.0639758 -0.0682965 -0.0723649 -0.0761561 -0.0796546 -0.0828519 -0.0857452 -0.0883353 -0.0906255 -0.0926195 -0.0943207 -0.0957305 -0.0968481 -0.0976693 -0.0981858 -0.0983851 -0.0982499 -0.0977584 -0.096884 -0.0955966 -0.0938632 -0.0916501 -0.0889256 -0.0856644 -0.0818535 -0.0775003 -0.0726434 0
 0 -0.0837831 -0.0884047 -0.0922508 -0.0953466 -0.0977452 -0.0995119 -0.100714 -0.101417 -0.101678 -0.101547 -0.101067 -0.100271 -0.0991842 -0.0978274 -0.0962138 -0.094352 -0.0922472 -0.0899015 -0.0873151 -0.0844878 -0.0814196 -0.0781122 -0.0745699 -0.0708008 -0.0668179 -0.0626399 -0.058292 -0.0538055 -0.0492169 0
 0 -0.135835 -0.133785 -0.131093 -0.128027 -0.124762 -0.121409 -0.118034 -0.114672 -0.111338 -0.108034 -0.104752 -0.10148 -0.098202 -0.094902 -0.0915632 -0.0881701 -0.0847088 -0.0811679 -0.0775386 -0.0738152 -0.0699956 -0.0660815 -0.0620784 -0.0579962 -0.0538487 -0.0496537 -0.0454326 -0.0412095 -0.0370105 0
 0 -0.16716 -0.156245 -0.147035 -0.139169 -0.13236 -0.126381 -0.121052 -0.116224 -0.111783 -0.10763 -0.103689 -0.0998951 -0.0961957 -0.0925476 -0.0889154 -0.0852706 -0.0815909 -0.0778596 -0.0740652 -0.070201 -0.0662653 -0.062261 -0.0581951 -0.0540791 -0.0499278 -0.0457594 -0.0415944 -0.0374546 -0.0333623 0
 0 -0.118715 -0.12001 -0.120177 -0.119515 -0.118251 -0.11655 -0.114534 -0.112289 -0.109873 -0.107327 -0.104674 -0.101926 -0.0990898 -0.0961643 -0.0931457 -0.0900281 -0.0868048 -0.0834694 -0.0800162 -0.0764417 -0.0727447 -0.0689268 -0.0649935 -0.0609537 -0.0568208 -0.0526121 -0.0483488 -0.0440557 -0.0397598 0
 0 -0.0733533 -0.0781784 -0.0824824 -0.0862313 -0.0894224 -0.0920729 -0.0942114 -0.0958723 -0.0970909 -0.0979013 -0.0983345 -0.0984169 -0.0981703 -0.0976116 -0.096753 -0.0956021 -0.0941628 -0.0924356 -0.0904188 -0.088109 -0.0855024 -0.0825962 -0.0793897 -0.0758864 -0.0720949 -0.0680315 -0.0637208 -0.0591973 -0.0545048 0
 0 -0.0496044 -0.0541941 -0.0586764 -0.0630147 -0.0671777 -0.0711407 -0.0748855 -0.0783996 -0.0816754 -0.0847089 -0.087499 -0.0900458 -0.0923496 -0.0944101 -0.0962249 -0.0977887 -0.0990926 -0.100123 -0.100859 -0.101275 -0.101338 -0.101007 -0.100231 -0.0989551 -0.0971172 -0.094653 -0.0915022 -0.0876179 -0.0829822 0
 0 -0.037206 -0.0414085 -0.0456326 -0.0498527 -0.0540445 -0.058187 -0.0622628 -0.0662581 -0.0701635 -0.0739736 -0.0776868 -0.0813054 -0.0848349 -0.088284 -0.0916636 -0.0949871 -0.0982691 -0.101525 -0.10477 -0.108017 -0.111276 -0.114552 -0.117838 -0.121115 -0.124341 -0.127443 -0.130302 -0.132732 -0.134452 0
 0 -0.0333043 -0.0373939 -0.041531 -0.0456936 -0.0498599 -0.0540094 -0.0581244 -0.0621897 -0.0661942 -0.0701308 -0.0739967 -0.0777937 -0.0815285 -0.0852125 -0.0888627 -0.0925013 -0.096157 -0.0998653 -0.10367 -0.107623 -0.111791 -0.116251 -0.121101 -0.126461 -0.132479 -0.139341 -0.147281 -0.156593 -0.167653 0
 0 -0.0394687 -0.0437542 -0.04804 -0.0522989 -0.0565065 -0.0606415 -0.0646865 -0.0686283 -0.0724578 -0.0761697 -0.0797623 -0.0832368 -0.0865973 -0.0898495 -0.0930003 -0.0960571 -0.0990267 -0.101914 -0.104721 -0.107443 -0.11007 -0.112581 -0.114938 -0.117084 -0.118938 -0.12038 -0.121244 -0.121305 -0.120256 0
 0 -0.0539725 -0.0586566 -0.0631789 -0.0674964 -0.0715747 -0.0753889 -0.0789225 -0.082166 -0.0851155 -0.0877709 -0.0901345 -0.0922096 -0.0939989 -0.095504 -0.0967241 -0.0976549 -0.0982885 -0.0986124 -0.0986093 -0.0982568 -0.0975273 -0.096389 -0.0948061 -0.0927411 -0.0901571 -0.0870225 -0.0833165 -0.0790381 -0.0742183 0
 0 -0.0819551 -0.0866263 -0.0905707 -0.0937987 -0.0963511 -0.0982832 -0.0996553 -0.100527 -0.100951 -0.100978 -0.100646 -0.0999892 -0.0990338 -0.0977994 -0.0962999 -0.0945444 -0.0925384 -0.0902842 -0.0877821 -0.0850316 -0.0820324 -0.0787856 -0.0752948 -0.0715674 -0.0676156 -0.0634578 -0.0591187 -0.0546299 -0.0500288 0
 0 -0.132938 -0.131565 -0.129418 -0.126786 -0.123864 -0.12078 -0.117615 -0.114416 -0.11121 -0.108005 -0.104801 -0.10159 -0.0983618 -0.0951021 -0.091797 -0.0884327 -0.0849968 -0.0814785 -0.0778695 -0.0741645 -0.0703613 -0.0664614 -0.0624702 -0.0583969 -0.0542552 -0.0500624 -0.0458395 -0.0416107 -0.0374018 0
 0 -0.168181 -0.156984 -0.147571 -0.139557 -0.132638 -0.126575 -0.121178 -0.116298 -0.111813 -0.107623 -0.103651 -0.0998301 -0.0961074 -0.0924391 -0.0887897 -0.0851305 -0.0814392 -0.0776989 -0.073898 -0.0700298 -0.0660926 -0.0620889 -0.0580257 -0.0539141 -0.0497688 -0.0456075 -0.0414503 -0.0373188 -0.0332349 0
 0 -0.122147 -0.122888 -0.122549 -0.121437 -0.119778 -0.117737 -0.115427 -0.112931 -0.1103 -0.107568 -0.104756 -0.101871 -0.0989157 -0.0958872 -0.0927795 -0.0895848 -0.0862954 -0.0829039 -0.0794041 -0.0757921 -0.0720664 -0.0682285 -0.0642836 -0.0602405 -0.0561123 -0.0519157 -0.0476715 -0.0434035 -0.0391381 0
 0 -0.0755905 -0.0803576 -0.0845615 -0.0881752 -0.091204 -0.0936727 -0.0956165 -0.097075 -0.0980881 -0.0986933 -0.0989239 -0.0988085 -0.0983702 -0.0976272 -0.0965924 -0.0952745 -0.0936783 -0.0918052 -0.0896547 -0.0872246 -0.0845126 -0.0815172 -0.0782394 -0.0746836 -0.0708596 -0.0667838 -0.0624803 -0.0579819 -0.0533298 0
 0 -0.051167 -0.0557352 -0.0601831 -0.0644732 -0.0685739 -0.0724607 -0.0761155 -0.0795265 -0.0826867 -0.085593 -0.0882445 -0.0906419 -0.092786 -0.0946764 -0.0963111 -0.0976849 -0.0987891 -0.0996101 -0.100129 -0.100321 -0.100155 -0.099593 -0.0985902 -0.0970968 -0.0950594 -0.092424 -0.0891422 -0.0851795 -0.080529 0
 0 -0.0388203 -0.0429487 -0.047098 -0.0512419 -0.0553563 -0.05942 -0.0634154 -0.067329 -0.0711511 -0.0748763 -0.0785026 -0.0820316 -0.085468 -0.0888191 -0.0920943 -0.0953045 -0.0984612 -0.101576 -0.10466 -0.10772 -0.110759 -0.113773 -0.116746 -0.119648 -0.122423 -0.124985 -0.127204 -0.128884 -0.129746 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
