 0 -1.29997e-07 -2.65271e-07 -4.0698e-07 -5.56426e-07 -7.15085e-07 -8.84648e-07 -1.06706e-06 -1.26457e-06 -1.4797e-06 -1.71523e-06 -1.97389e-06 -2.25763e-06 -2.56563e-06 -2.88894e-06 -3.19534e-06 -3.38167e-06 -3.09583e-06 -8.44342e-07 1.40147e-05 -1.00009 2
 0 0.00343565 0.00691446 0.0104821 0.0141895 0.0180961 0.0222742 0.0268141 0.0318328 0.0374853 0.0439821 0.051618 0.0608183 0.0722196 0.0868177 0.106255 0.133419 0.173751 0.23827 0.350718 0.841738 2
 0 0.00710821 0.0143115 0.021711 0.02942 0.0375723 0.0463321 0.055908 0.0665729 0.0786943 0.0927808 0.109559 0.130104 0.156081 0.190198 0.237145 0.305559 0.412296 0.591703 0.91531 1.45263 2
 0 0.0109851 0.0221248 0.0335836 0.0455478 0.0582383 0.0719292 0.0869719 0.103831 0.12314 0.145781 0.173033 0.206801 0.25004 0.307493 0.38699 0.501477 0.671379 0.923909 1.27589 1.6795 2
 0 0.0150319 0.0302833 0.0459886 0.0624141 0.0798782 0.098778 0.119626 0.143105 0.170145 0.20205 0.240695 0.288835 0.350604 0.432222 0.542823 0.694766 0.901505 1.16915 1.47904 1.77574 2
 0 0.0192134 0.0387141 0.0588098 0.079851 0.102259 0.12656 0.153437 0.183797 0.218874 0.26038 0.310723 0.373321 0.452978 0.556204 0.691041 0.865444 1.08283 1.33445 1.59342 1.82253 2
 0 0.0234952 0.0473455 0.0719318 0.0976889 0.12514 0.15494 0.187937 0.225251 0.268388 0.319394 0.381052 0.457089 0.552297 0.6723 0.822478 1.00545 1.21708 1.443 1.66032 1.84811 2
 0 0.0278449 0.0561095 0.0852444 0.115764 0.148287 0.183587 0.222658 0.266799 0.317729 0.377706 0.449665 0.537254 0.644651 0.77587 0.933256 1.11515 1.31362 1.51439 1.70118 1.86328 2
 0 0.0322336 0.0649451 0.0986472 0.133925 0.17148 0.212185 0.257151 0.307807 0.365996 0.434052 0.514833 0.611586 0.727509 0.864818 1.02329 1.19868 1.38211 1.56173 1.72695 1.87265 2
 0 0.0366367 0.0738 0.112054 0.152041 0.194526 0.240456 0.291019 0.347713 0.412413 0.487392 0.575246 0.678623 0.799632 0.938905 1.09446 1.26097 1.43021 1.59319 1.74333 1.87839 2
 0 0.0410347 0.0826323 0.125394 0.170003 0.217265 0.268168 0.32393 0.386056 0.456363 0.536949 0.630032 0.73759 0.860748 0.998967 1.14934 1.30646 1.46343 1.61377 1.75346 1.88168 2
 0 0.0454139 0.0914121 0.138617 0.187731 0.239575 0.295142 0.355631 0.42249 0.497401 0.582207 0.678699 0.788235 0.911176 1.04629 1.1904 1.33866 1.48558 1.62659 1.7592 1.88321 2
 0 0.0497661 0.100122 0.151692 0.205174 0.261378 0.321259 0.385952 0.456785 0.535244 0.622873 0.72105 0.830636 0.951522 1.08223 1.21982 1.36023 1.49927 1.63366 1.76171 1.88341 2
