 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0.0115088 0.0090532 0.00721944 0.00575762 0.00451983 0.0034173 0.00239584 0.00142139 0.000471287 -0.000471288 -0.00142139 -0.00239584 -0.0034173 -0.00451984 -0.00575763 -0.00721945 -0.00905321 -0.0115088 0
 0 0.0158537 0.0139334 0.011998 0.0100866 0.00820713 0.00635589 0.00452592 0.00271019 0.000902529 -0.000902541 -0.0027102 -0.00452593 -0.0063559 -0.00820713 -0.0100866 -0.011998 -0.0139334 -0.0158537 0
 0 0.0209777 0.0189595 0.0167219 0.0143291 0.0118295 0.00925846 0.0066409 0.00399475 0.00133319 -0.00133321 -0.00399476 -0.00664091 -0.00925847 -0.0118296 -0.0143291 -0.0167219 -0.0189595 -0.0209777 0
 0 0.028231 0.0256463 0.0227026 0.0195035 0.0161287 0.0126368 0.00906993 0.00545779 0.00182175 -0.00182174 -0.00545778 -0.00906992 -0.0126368 -0.0161287 -0.0195035 -0.0227026 -0.0256464 -0.028231 0
 0 0.0391348 0.0351754 0.0308281 0.0262533 0.0215531 0.0167899 0.0119995 0.00720044 0.00240009 -0.00240006 -0.00720041 -0.0119995 -0.0167899 -0.0215531 -0.0262533 -0.0308281 -0.0351755 -0.0391348 0
 0 0.0557481 0.0486174 0.0415987 0.0347644 0.0281286 0.0216748 0.0153709 0.00917763 0.00305168 -0.00305168 -0.00917764 -0.0153709 -0.0216748 -0.0281286 -0.0347645 -0.0415987 -0.0486174 -0.055748 0
 0 0.0792858 0.0659151 0.054484 0.0444012 0.0352733 0.0268247 0.018851 0.0111913 0.00371099 -0.00371104 -0.0111914 -0.018851 -0.0268247 -0.0352733 -0.0444012 -0.0544841 -0.0659152 -0.0792859 0
 0 0.102483 0.0829395 0.0670095 0.0536216 0.0420078 0.0316201 0.0220627 0.0130392 0.00431433 -0.00431439 -0.0130393 -0.0220628 -0.0316202 -0.0420078 -0.0536216 -0.0670096 -0.0829398 -0.102483 0
 0 0.104215 0.0892142 0.0743031 0.0603226 0.0475136 0.0357977 0.0249569 0.0147333 0.00487149 -0.0048716 -0.0147334 -0.0249571 -0.0357978 -0.0475137 -0.0603227 -0.0743033 -0.0892144 -0.104215 0
 0 0.0832916 0.0782216 0.0697862 0.0594836 0.0484146 0.0372473 0.0262955 0.0156309 0.00518387 -0.005184 -0.015631 -0.0262956 -0.0372474 -0.0484146 -0.0594836 -0.0697863 -0.0782218 -0.0832917 0
 0 0.0569112 0.0581809 0.0554432 0.0497365 0.0420825 0.0333072 0.0239787 0.0144284 0.00481296 -0.00481308 -0.0144285 -0.0239788 -0.0333073 -0.0420825 -0.0497367 -0.0554434 -0.058181 -0.0569114 0
 0 0.0379347 0.0412904 0.0412897 0.0384964 0.0335924 0.0272317 0.0199511 0.012143 0.00407353 -0.00407363 -0.0121431 -0.0199512 -0.0272318 -0.0335925 -0.0384965 -0.0412897 -0.0412905 -0.0379346 0
 0 0.0261587 0.0293822 0.0302398 0.0289165 0.0257828 0.0212715 0.0157942 0.00969982 0.00326866 -0.00326878 -0.00969994 -0.0157943 -0.0212716 -0.0257828 -0.0289165 -0.0302399 -0.0293822 -0.0261588 0
 0 0.0185546 0.0210849 0.0220086 0.0213542 0.0193021 0.0161148 0.0120783 0.00746608 0.00252426 -0.0025244 -0.00746622 -0.0120785 -0.0161149 -0.0193022 -0.0213542 -0.0220086 -0.021085 -0.0185546 0
 0 0.0133942 0.01514 0.0158361 0.0154545 0.0140702 0.0118303 0.00892058 0.00553802 0.0018766 -0.00187672 -0.00553812 -0.00892068 -0.0118304 -0.0140702 -0.0154546 -0.0158362 -0.0151401 -0.0133942 0
 0 0.0096897 0.0106746 0.0110493 0.0107586 0.00981122 0.0082756 0.00626063 0.00389664 0.00132223 -0.00132233 -0.00389674 -0.00626071 -0.00827567 -0.00981127 -0.0107586 -0.0110494 -0.0106746 -0.00968972 0
 0 0.00681646 0.00705601 0.00710486 0.00684467 0.00622311 0.00524999 0.00397663 0.00247818 0.000841529 -0.000841596 -0.00247824 -0.00397669 -0.00525003 -0.00622315 -0.0068447 -0.00710488 -0.00705602 -0.00681646 0
 0 0.00424866 0.0037285 0.00354683 0.00335244 0.00302956 0.00255207 0.00193331 0.0012054 0.000409464 -0.000409496 -0.00120543 -0.00193333 -0.0025521 -0.00302958 -0.00335246 -0.00354685 -0.0037285 -0.00424865 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
