 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 -0.29862 -0.295927 -0.29356 -0.291532 -0.289846 -0.2885 -0.287493 -0.286823 -0.286488 -0.286488 -0.286823 -0.287493 -0.2885 -0.289846 -0.291532 -0.29356 -0.295927 -0.29862 0
 0 -0.292723 -0.290917 -0.289116 -0.287442 -0.285971 -0.284753 -0.283819 -0.283187 -0.282869 -0.282869 -0.283187 -0.283819 -0.284753 -0.285971 -0.287442 -0.289116 -0.290917 -0.292723 0
 0 -0.288176 -0.285932 -0.283852 -0.28199 -0.280389 -0.27908 -0.278083 -0.277412 -0.277075 -0.277075 -0.277412 -0.278083 -0.27908 -0.280389 -0.28199 -0.283852 -0.285932 -0.288176 0
 0 -0.283471 -0.280224 -0.277394 -0.274986 -0.272996 -0.271418 -0.270242 -0.269463 -0.269074 -0.269074 -0.269463 -0.270242 -0.271418 -0.272996 -0.274986 -0.277394 -0.280224 -0.283471 0
 0 -0.277474 -0.272706 -0.268828 -0.26571 -0.26325 -0.261367 -0.260002 -0.259114 -0.258677 -0.258677 -0.259114 -0.260002 -0.261367 -0.26325 -0.26571 -0.268828 -0.272706 -0.277474 0
 0 -0.267793 -0.261452 -0.25671 -0.253139 -0.25046 -0.248488 -0.247098 -0.24621 -0.245778 -0.245778 -0.246211 -0.247098 -0.248488 -0.250461 -0.253139 -0.25671 -0.261453 -0.267793 0
 0 -0.24835 -0.243042 -0.23915 -0.236293 -0.234202 -0.232696 -0.231652 -0.230993 -0.230674 -0.230674 -0.230993 -0.231652 -0.232696 -0.234203 -0.236293 -0.23915 -0.243042 -0.24835 0
 0 -0.208321 -0.212314 -0.213964 -0.214513 -0.214591 -0.214502 -0.214378 -0.214278 -0.214224 -0.214224 -0.214278 -0.214378 -0.214502 -0.214592 -0.214513 -0.213964 -0.212314 -0.208321 0
 0 -0.150698 -0.166983 -0.178294 -0.18585 -0.190776 -0.193932 -0.195904 -0.197055 -0.197585 -0.197585 -0.197055 -0.195904 -0.193933 -0.190776 -0.18585 -0.178294 -0.166983 -0.150698 0
 0 -0.114884 -0.132744 -0.147605 -0.15924 -0.167899 -0.174052 -0.17819 -0.18072 -0.181917 -0.181917 -0.18072 -0.17819 -0.174052 -0.167899 -0.15924 -0.147605 -0.132744 -0.114884 0
 0 -0.103078 -0.117864 -0.131355 -0.142817 -0.151973 -0.158876 -0.163737 -0.166809 -0.16829 -0.16829 -0.166809 -0.163737 -0.158875 -0.151973 -0.142817 -0.131355 -0.117864 -0.103077 0
 0 -0.100316 -0.111471 -0.122471 -0.132445 -0.140878 -0.147551 -0.152442 -0.155624 -0.157186 -0.157186 -0.155624 -0.152442 -0.147551 -0.140878 -0.132445 -0.122471 -0.111471 -0.100316 0
 0 -0.102366 -0.110332 -0.118703 -0.126707 -0.133794 -0.13963 -0.14405 -0.146997 -0.148466 -0.148466 -0.146997 -0.14405 -0.13963 -0.133794 -0.126707 -0.118703 -0.110332 -0.102366 0
 0 -0.105327 -0.111042 -0.11732 -0.123565 -0.129292 -0.134155 -0.137931 -0.140497 -0.141791 -0.141791 -0.140497 -0.137931 -0.134155 -0.129292 -0.123565 -0.11732 -0.111042 -0.105327 0
 0 -0.107791 -0.112028 -0.116832 -0.121741 -0.126355 -0.130359 -0.133526 -0.135707 -0.136818 -0.136818 -0.135707 -0.133526 -0.130359 -0.126355 -0.121741 -0.116832 -0.112028 -0.107791 0
 0 -0.109406 -0.112741 -0.116598 -0.120597 -0.124406 -0.127754 -0.130434 -0.132297 -0.13325 -0.13325 -0.132297 -0.130434 -0.127754 -0.124406 -0.120597 -0.116598 -0.112741 -0.109406 0
 0 -0.11007 -0.113007 -0.116371 -0.119835 -0.123133 -0.126044 -0.128385 -0.130021 -0.130861 -0.130861 -0.130021 -0.128385 -0.126044 -0.123133 -0.119834 -0.116371 -0.113006 -0.11007 0
 0 -0.109615 -0.112827 -0.116105 -0.119344 -0.122385 -0.125058 -0.127209 -0.128715 -0.129489 -0.129489 -0.128715 -0.127209 -0.125058 -0.122385 -0.119344 -0.116105 -0.112827 -0.109615 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
